epoch,step,test_brand_accuracy,test_brand_f1,test_cat_accuracy,test_cat_f1,test_exact_match_ratio,test_loss,train_brand_accuracy,train_brand_f1,train_brand_loss,train_cat_accuracy,train_cat_f1,train_cat_loss,train_exact_match_ratio,train_loss,val_brand_accuracy,val_brand_f1,val_cat_accuracy,val_cat_f1,val_exact_match_ratio,val_loss
0,899,,,,,,,,,0.06497672200202942,,,0.739659309387207,,0.8046360015869141,,,,,,
0,910,,,,,,,,,,,,,,,0.9034028649330139,0.8761757612228394,0.7958287596702576,0.47608041763305664,0.7080131769180298,0.8564602732658386
0,910,,,,,,,0.9082424640655518,0.8920308947563171,,0.8398699760437012,0.5127084255218506,,0.7559773325920105,,,,,,,
1,949,,,,,,,,,0.03681045025587082,,,0.39323773980140686,,0.4300481975078583,,,,,,
1,999,,,,,,,,,0.17322081327438354,,,0.6963656544685364,,0.8695864677429199,,,,,,
1,1049,,,,,,,,,0.18739065527915955,,,0.4486631155014038,,0.6360538005828857,,,,,,
1,1099,,,,,,,,,0.4166335463523865,,,0.27532583475112915,,0.6919593811035156,,,,,,
1,1149,,,,,,,,,0.13304181396961212,,,0.47575312852859497,,0.6087949275970459,,,,,,
1,1199,,,,,,,,,0.203777477145195,,,0.7749184370040894,,0.9786959290504456,,,,,,
1,1249,,,,,,,,,0.004444226622581482,,,0.44134360551834106,,0.44578784704208374,,,,,,
1,1299,,,,,,,,,0.42377710342407227,,,0.05558685585856438,,0.47936394810676575,,,,,,
1,1349,,,,,,,,,0.42520833015441895,,,0.3437032997608185,,0.768911600112915,,,,,,
1,1399,,,,,,,,,0.027608517557382584,,,0.35095757246017456,,0.37856608629226685,,,,,,
1,1449,,,,,,,,,0.10552218556404114,,,0.030730731785297394,,0.13625290989875793,,,,,,
1,1499,,,,,,,,,0.08106207847595215,,,0.7172424793243408,,0.798304557800293,,,,,,
1,1549,,,,,,,,,0.004247421398758888,,,0.6770108342170715,,0.6812582612037659,,,,,,
1,1599,,,,,,,,,0.227996364235878,,,0.8835578560829163,,1.1115542650222778,,,,,,
1,1649,,,,,,,,,0.16008098423480988,,,0.46012547612190247,,0.6202064752578735,,,,,,
1,1699,,,,,,,,,0.019517475739121437,,,0.736152172088623,,0.7556696534156799,,,,,,
1,1749,,,,,,,,,0.13206081092357635,,,0.3598298728466034,,0.49189066886901855,,,,,,
1,1799,,,,,,,,,0.043527327477931976,,,0.7721132636070251,,0.8156405687332153,,,,,,
1,1821,,,,,,,,,,,,,,,0.9154775142669678,0.8895851969718933,0.7980241775512695,0.48245471715927124,0.7222831845283508,0.7962871789932251
1,1821,,,,,,,0.934138298034668,0.9218353033065796,,0.8551042675971985,0.5469883680343628,,0.7939078211784363,,,,,,,
2,1849,,,,,,,,,0.46465423703193665,,,0.17330555617809296,,0.6379597783088684,,,,,,
2,1899,,,,,,,,,0.13502968847751617,,,0.04718085750937462,,0.1822105497121811,,,,,,
2,1949,,,,,,,,,0.08089074492454529,,,0.39916351437568665,,0.48005425930023193,,,,,,
2,1999,,,,,,,,,0.015377788804471493,,,0.353861004114151,,0.36923879384994507,,,,,,
2,2049,,,,,,,,,0.030070774257183075,,,0.876990556716919,,0.9070613384246826,,,,,,
2,2099,,,,,,,,,0.12794092297554016,,,0.33274999260902405,,0.4606909155845642,,,,,,
2,2149,,,,,,,,,0.2136598527431488,,,0.11605539172887802,,0.3297152519226074,,,,,,
2,2199,,,,,,,,,0.20943200588226318,,,0.026519810780882835,,0.23595181107521057,,,,,,
2,2249,,,,,,,,,0.07037331908941269,,,0.34962111711502075,,0.41999444365501404,,,,,,
2,2299,,,,,,,,,0.011417640373110771,,,0.1861504465341568,,0.19756808876991272,,,,,,
2,2349,,,,,,,,,0.17930713295936584,,,0.12480775266885757,,0.3041148781776428,,,,,,
2,2399,,,,,,,,,0.3418380618095398,,,0.914507269859314,,1.256345272064209,,,,,,
2,2449,,,,,,,,,0.10730206221342087,,,0.14863386750221252,,0.255935937166214,,,,,,
2,2499,,,,,,,,,0.0658092051744461,,,0.7974637150764465,,0.8632729053497314,,,,,,
2,2549,,,,,,,,,0.03376306593418121,,,0.20251284539699554,,0.23627591133117676,,,,,,
2,2599,,,,,,,,,0.02002309262752533,,,0.559308648109436,,0.5793317556381226,,,,,,
2,2649,,,,,,,,,0.2364148050546646,,,0.12226182222366333,,0.35867661237716675,,,,,,
2,2699,,,,,,,,,0.630071222782135,,,1.128095269203186,,1.7581665515899658,,,,,,
2,2732,,,,,,,,,,,,,,,0.8924258947372437,0.8833526372909546,0.8210757374763489,0.5126928687095642,0.7211855053901672,0.8506675362586975
2,2732,,,,,,,0.9566410779953003,0.9498519897460938,,0.8623765110969543,0.5702568292617798,,0.8229967355728149,,,,,,,
3,2749,,,,,,,,,0.6515601873397827,,,0.10790431499481201,,0.7594645023345947,,,,,,
3,2799,,,,,,,,,0.1669807881116867,,,0.31215542554855347,,0.47913622856140137,,,,,,
3,2849,,,,,,,,,0.0143263079226017,,,0.020876193419098854,,0.0352025032043457,,,,,,
3,2899,,,,,,,,,0.029564574360847473,,,0.36286818981170654,,0.3924327492713928,,,,,,
3,2949,,,,,,,,,0.24773019552230835,,,0.5959486365318298,,0.8436788320541382,,,,,,
3,2999,,,,,,,,,0.005616812035441399,,,0.3602764904499054,,0.36589330434799194,,,,,,
3,3049,,,,,,,,,0.008867492899298668,,,0.21697944402694702,,0.22584693133831024,,,,,,
3,3099,,,,,,,,,0.19934163987636566,,,0.20713074505329132,,0.406472384929657,,,,,,
3,3149,,,,,,,,,0.1950586885213852,,,0.29296380281448364,,0.48802250623703003,,,,,,
3,3199,,,,,,,,,0.041167955845594406,,,0.6898701786994934,,0.7310381531715393,,,,,,
3,3249,,,,,,,,,0.003090892918407917,,,0.05169285088777542,,0.054783742874860764,,,,,,
3,3299,,,,,,,,,0.02282755821943283,,,0.11797893792390823,,0.14080649614334106,,,,,,
3,3349,,,,,,,,,0.029027044773101807,,,0.1753968894481659,,0.2044239342212677,,,,,,
3,3399,,,,,,,,,0.005485994275659323,,,0.2588139772415161,,0.2642999589443207,,,,,,
3,3449,,,,,,,,,0.32008790969848633,,,0.5033742785453796,,0.823462188243866,,,,,,
3,3499,,,,,,,,,0.06355810165405273,,,0.21349221467971802,,0.27705031633377075,,,,,,
3,3549,,,,,,,,,0.006450604181736708,,,0.6140002012252808,,0.6204507946968079,,,,,,
3,3599,,,,,,,,,0.09446309506893158,,,0.20109331607818604,,0.2955564260482788,,,,,,
3,3643,,,,,,,,,,,,,,,0.8792535662651062,0.8685336112976074,0.7870472073554993,0.4568808674812317,0.6805707812309265,1.0446484088897705
3,3643,,,,,,,0.9633644223213196,0.9582579135894775,,0.8725301623344421,0.5780491828918457,,0.8378155827522278,,,,,,,
4,3649,,,,,,,,,0.05163072049617767,,,0.07162565737962723,,0.1232563778758049,,,,,,
4,3699,,,,,,,,,0.011570844799280167,,,0.4160468578338623,,0.4276176989078522,,,,,,
4,3749,,,,,,,,,0.03137540444731712,,,0.47080692648887634,,0.5021823048591614,,,,,,
4,3799,,,,,,,,,0.010566046461462975,,,0.24080801010131836,,0.2513740658760071,,,,,,
4,3849,,,,,,,,,0.06192813441157341,,,0.13522493839263916,,0.19715307652950287,,,,,,
4,3899,,,,,,,,,0.013178834691643715,,,0.23880694806575775,,0.2519857883453369,,,,,,
4,3949,,,,,,,,,0.012509303167462349,,,0.14120818674564362,,0.15371748805046082,,,,,,
4,3999,,,,,,,,,0.11997099220752716,,,0.2704963982105255,,0.39046740531921387,,,,,,
4,4049,,,,,,,,,0.002201996510848403,,,0.11767695844173431,,0.11987895518541336,,,,,,
4,4099,,,,,,,,,0.048518143594264984,,,0.08441023528575897,,0.13292837142944336,,,,,,
4,4149,,,,,,,,,0.030924508348107338,,,0.6114085912704468,,0.6423330903053284,,,,,,
4,4199,,,,,,,,,0.3376259505748749,,,0.19112607836723328,,0.5287520289421082,,,,,,
4,4249,,,,,,,,,0.006803277879953384,,,0.6071351170539856,,0.6139383912086487,,,,,,
4,4299,,,,,,,,,0.007036538794636726,,,0.1852157711982727,,0.19225230813026428,,,,,,
4,4349,,,,,,,,,0.02098793350160122,,,0.5003525614738464,,0.5213404893875122,,,,,,
4,4399,,,,,,,,,0.0038609951734542847,,,0.0627007856965065,,0.06656178086996078,,,,,,
4,4449,,,,,,,,,0.0047635831870138645,,,0.1850515604019165,,0.18981514871120453,,,,,,
4,4499,,,,,,,,,0.2056581676006317,,,0.17324192821979523,,0.37890011072158813,,,,,,
4,4549,,,,,,,,,0.06305108964443207,,,0.18318447470664978,,0.24623556435108185,,,,,,
4,4554,,,,,,,,,,,,,,,0.9396268129348755,0.926048219203949,0.7969264388084412,0.5091989040374756,0.7409440279006958,0.763424277305603
4,4554,,,,,,,0.976536750793457,0.9740151166915894,,0.8792535662651062,0.6172370910644531,,0.8566136360168457,,,,,,,
5,4599,,,,,,,,,0.0303435567766428,,,0.008478814736008644,,0.038822371512651443,,,,,,
5,4649,,,,,,,,,0.0377340093255043,,,0.286382794380188,,0.3241167962551117,,,,,,
5,4699,,,,,,,,,0.05188862606883049,,,0.3170087933540344,,0.368897408246994,,,,,,
5,4749,,,,,,,,,0.20387668907642365,,,0.40504205226898193,,0.6089187264442444,,,,,,
5,4799,,,,,,,,,0.0033373404294252396,,,0.06905956566333771,,0.0723969042301178,,,,,,
5,4849,,,,,,,,,0.040992870926856995,,,0.5539314150810242,,0.59492427110672,,,,,,
5,4899,,,,,,,,,0.013956190086901188,,,0.45405706763267517,,0.4680132567882538,,,,,,
5,4949,,,,,,,,,0.11236124485731125,,,0.013090764172375202,,0.12545201182365417,,,,,,
5,4999,,,,,,,,,0.05886855721473694,,,0.6687045097351074,,0.727573037147522,,,,,,
5,5049,,,,,,,,,0.1125393956899643,,,0.012108253315091133,,0.12464764714241028,,,,,,
5,5099,,,,,,,,,0.005025795660912991,,,0.4506198763847351,,0.45564568042755127,,,,,,
5,5149,,,,,,,,,0.027227329090237617,,,0.05934120714664459,,0.08656853437423706,,,,,,
5,5199,,,,,,,,,0.10298430174589157,,,0.4236181974411011,,0.5266025066375732,,,,,,
5,5249,,,,,,,,,0.02313418872654438,,,0.2549639046192169,,0.27809810638427734,,,,,,
5,5299,,,,,,,,,0.01302823331207037,,,0.33814331889152527,,0.3511715531349182,,,,,,
5,5349,,,,,,,,,0.0023563203867524862,,,0.06862325221300125,,0.07097957283258438,,,,,,
5,5399,,,,,,,,,0.2536960542201996,,,0.21374376118183136,,0.46743983030319214,,,,,,
5,5449,,,,,,,,,0.0072211832739412785,,,0.47459349036216736,,0.4818146824836731,,,,,,
5,5465,,,,,,,,,,,,,,,0.9066959619522095,0.8844579458236694,0.7727771401405334,0.522917628288269,0.6882546544075012,0.9701297283172607
5,5465,,,,,,,0.9798298478126526,0.9785584211349487,,0.8828210830688477,0.6537911891937256,,0.8636114001274109,,,,,,,
6,5499,,,,,,,,,0.021410219371318817,,,0.2133653312921524,,0.23477554321289062,,,,,,
6,5549,,,,,,,,,0.023887602612376213,,,0.3397870361804962,,0.3636746406555176,,,,,,
6,5599,,,,,,,,,0.020992916077375412,,,0.3921389579772949,,0.41313186287879944,,,,,,
6,5649,,,,,,,,,0.04586603492498398,,,0.2765984833240509,,0.3224645256996155,,,,,,
6,5699,,,,,,,,,0.007638899143785238,,,0.14137586951255798,,0.14901477098464966,,,,,,
6,5749,,,,,,,,,0.0020650464575737715,,,0.3825712203979492,,0.384636253118515,,,,,,
6,5799,,,,,,,,,0.07623094320297241,,,0.010900887660682201,,0.08713182806968689,,,,,,
6,5849,,,,,,,,,0.013679525814950466,,,0.08833824098110199,,0.10201776772737503,,,,,,
6,5899,,,,,,,,,0.002274890197440982,,,0.20269988477230072,,0.20497477054595947,,,,,,
6,5949,,,,,,,,,0.03172279894351959,,,0.28174301981925964,,0.31346583366394043,,,,,,
6,5999,,,,,,,,,0.015498574823141098,,,0.16499465703964233,,0.18049323558807373,,,,,,
6,6049,,,,,,,,,0.08063239604234695,,,0.4578726291656494,,0.5385050177574158,,,,,,
6,6099,,,,,,,,,0.09713565558195114,,,1.1165390014648438,,1.2136746644973755,,,,,,
6,6149,,,,,,,,,0.00306501891463995,,,0.3117644786834717,,0.3148294985294342,,,,,,
6,6199,,,,,,,,,0.20018668472766876,,,0.8457826972007751,,1.0459693670272827,,,,,,
6,6249,,,,,,,,,0.03318805620074272,,,0.037147630006074905,,0.07033568620681763,,,,,,
6,6299,,,,,,,,,0.0027992038521915674,,,0.08598257601261139,,0.08878178149461746,,,,,,
6,6349,,,,,,,,,0.001297876937314868,,,0.20818889141082764,,0.20948676764965057,,,,,,
6,6376,,,,,,,,,,,,,,,0.9385290741920471,0.9233189821243286,0.7914379835128784,0.5147674083709717,0.7321624755859375,0.8081011176109314
6,6376,,,,,,,0.9839462041854858,0.9826135039329529,,0.8935235738754272,0.6700060963630676,,0.8782930970191956,,,,,,,
7,6399,,,,,,,,,0.0027732239104807377,,,0.0798102393746376,,0.0825834646821022,,,,,,
7,6449,,,,,,,,,0.05675249919295311,,,0.16713282465934753,,0.22388532757759094,,,,,,
7,6499,,,,,,,,,0.0023770586121827364,,,0.16804705560207367,,0.17042411863803864,,,,,,
7,6549,,,,,,,,,0.003307965351268649,,,0.4951988458633423,,0.4985068142414093,,,,,,
7,6599,,,,,,,,,0.04386185482144356,,,0.07397875189781189,,0.11784060299396515,,,,,,
7,6649,,,,,,,,,0.0008935370133258402,,,0.43718281388282776,,0.43807634711265564,,,,,,
7,6699,,,,,,,,,0.0071459561586380005,,,0.022943763062357903,,0.030089719220995903,,,,,,
7,6749,,,,,,,,,0.0019222830887883902,,,0.38155585527420044,,0.3834781348705292,,,,,,
7,6799,,,,,,,,,0.016652479767799377,,,0.1505734920501709,,0.16722597181797028,,,,,,
7,6849,,,,,,,,,0.4039011001586914,,,0.35741835832595825,,0.7613194584846497,,,,,,
7,6899,,,,,,,,,0.00534216221421957,,,0.7829508185386658,,0.7882930040359497,,,,,,
7,6949,,,,,,,,,0.01948908530175686,,,1.0535389184951782,,1.0730279684066772,,,,,,
7,6999,,,,,,,,,0.011221902444958687,,,0.3208530843257904,,0.33207499980926514,,,,,,
7,7049,,,,,,,,,0.027945810928940773,,,0.31657537817955017,,0.3445211946964264,,,,,,
7,7099,,,,,,,,,0.000941949721891433,,,0.7139697074890137,,0.7149116396903992,,,,,,
7,7149,,,,,,,,,0.0005267169908620417,,,0.21164879202842712,,0.21217550337314606,,,,,,
7,7199,,,,,,,,,0.018267584964632988,,,0.19176235795021057,,0.2100299447774887,,,,,,
7,7249,,,,,,,,,0.07584026455879211,,,0.43528038263320923,,0.5111206769943237,,,,,,
7,7287,,,,,,,,,,,,,,,0.9220636487007141,0.9098045229911804,0.7826564311981201,0.5183526277542114,0.7080131769180298,0.9407618641853333
7,7287,,,,,,,0.983397364616394,0.9823747873306274,,0.898463249206543,0.7030751705169678,,0.8824094533920288,,,,,,,
8,7299,,,,,,,,,0.27764755487442017,,,0.25100594758987427,,0.5286535024642944,,,,,,
8,7349,,,,,,,,,0.0154696861281991,,,0.2672636806964874,,0.28273338079452515,,,,,,
8,7399,,,,,,,,,0.011653096415102482,,,0.15006789565086365,,0.16172099113464355,,,,,,
8,7449,,,,,,,,,0.07605227082967758,,,0.016768326982855797,,0.09282059967517853,,,,,,
8,7499,,,,,,,,,0.03509045019745827,,,0.5445840358734131,,0.579674482345581,,,,,,
8,7549,,,,,,,,,0.00465961592271924,,,0.1568702757358551,,0.16152989864349365,,,,,,
8,7599,,,,,,,,,0.0017008149297907948,,,0.10418786108493805,,0.10588867962360382,,,,,,
8,7649,,,,,,,,,0.013707802630960941,,,0.008152981288731098,,0.02186078391969204,,,,,,
8,7699,,,,,,,,,0.00595006113871932,,,0.2969726622104645,,0.30292272567749023,,,,,,
8,7749,,,,,,,,,0.015543308109045029,,,0.19987262785434723,,0.21541593968868256,,,,,,
8,7799,,,,,,,,,0.002248830161988735,,,0.42687010765075684,,0.42911893129348755,,,,,,
8,7849,,,,,,,,,0.06689891219139099,,,0.2893272638320923,,0.3562261760234833,,,,,,
8,7899,,,,,,,,,0.03513545170426369,,,0.23774299025535583,,0.2728784382343292,,,,,,
8,7949,,,,,,,,,0.009841736406087875,,,0.8326354026794434,,0.8424771428108215,,,,,,
8,7999,,,,,,,,,0.008291341364383698,,,0.08435165137052536,,0.09264299273490906,,,,,,
8,8049,,,,,,,,,0.007418236695230007,,,0.1322697252035141,,0.13968795537948608,,,,,,
8,8099,,,,,,,,,0.013026154600083828,,,0.672639012336731,,0.6856651902198792,,,,,,
8,8149,,,,,,,,,0.05768776312470436,,,0.042265038937330246,,0.0999528020620346,,,,,,
8,8198,,,,,,,,,,,,,,,0.9045005440711975,0.9010957479476929,0.7705817818641663,0.4992809593677521,0.6882546544075012,1.0105599164962769
8,8198,,,,,,,0.9839462041854858,0.9834591746330261,,0.9021679759025574,0.7170840501785278,,0.8865258097648621,,,,,,,
9,8199,,,,,,,,,0.005982416681945324,,,0.24300497770309448,,0.24898739159107208,,,,,,
9,8249,,,,,,,,,0.1612371802330017,,,0.17786970734596252,,0.33910688757896423,,,,,,
9,8299,,,,,,,,,0.4725063443183899,,,0.07889412343502045,,0.5514004826545715,,,,,,
9,8349,,,,,,,,,0.009429763071238995,,,0.023626597598195076,,0.033056359738111496,,,,,,
9,8399,,,,,,,,,0.011407679878175259,,,0.43194401264190674,,0.443351686000824,,,,,,
9,8449,,,,,,,,,0.01248304545879364,,,0.2443314492702484,,0.25681447982788086,,,,,,
9,8499,,,,,,,,,0.013174450956285,,,0.11405815184116364,,0.1272325962781906,,,,,,
9,8549,,,,,,,,,0.01668560691177845,,,0.029629070311784744,,0.046314679086208344,,,,,,
9,8599,,,,,,,,,0.0786656066775322,,,0.38854971528053284,,0.46721532940864563,,,,,,
9,8649,,,,,,,,,0.07740360498428345,,,0.5444841980934143,,0.6218878030776978,,,,,,
9,8699,,,,,,,,,0.02383739873766899,,,0.642666220664978,,0.6665036082267761,,,,,,
9,8749,,,,,,,,,0.004933563061058521,,,0.6984442472457886,,0.7033777832984924,,,,,,
9,8799,,,,,,,,,0.002598669845610857,,,0.1312638819217682,,0.13386255502700806,,,,,,
9,8849,,,,,,,,,0.03801015391945839,,,0.7675862312316895,,0.8055964112281799,,,,,,
9,8899,,,,,,,,,0.0005646786885336041,,,0.31202149391174316,,0.3125861585140228,,,,,,
9,8949,,,,,,,,,0.012885553762316704,,,0.25890183448791504,,0.2717873752117157,,,,,,
9,8999,,,,,,,,,0.0017419501673430204,,,0.670663595199585,,0.6724055409431458,,,,,,
9,9049,,,,,,,,,0.00032008899142965674,,,0.09232185035943985,,0.09264194220304489,,,,,,
9,9099,,,,,,,,,0.17889873683452606,,,0.025105949491262436,,0.2040046900510788,,,,,,
9,9109,,,,,,,,,,,,,,,0.934138298034668,0.922926664352417,0.7837541103363037,0.5182622075080872,0.7233809232711792,0.9363828897476196
9,9109,,,,,,,0.9842206239700317,0.98272705078125,,0.9061470627784729,0.7437548637390137,,0.8911910057067871,,,,,,,
10,9110,0.9374313950538635,0.9205855131149292,0.794731080532074,0.5257025957107544,0.7376509308815002,0.8443310856819153,,,,,,,,,,,,,,
